TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2024-02-01,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.685,97.945,97.65,97.937,97.874,97.874,979.37,1006.12,-2.0630000000000024,0.0008379745541873262,0.0,,0.0,2001,1958451.38,113,26.75,1000,0.0,0.0,2037-08-12,13.527720739219713,,False,False,False,False,False,False,False,97.937,97.874,97.874,0.0,,0.0
2024-02-02,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.501,97.91,97.501,97.873,97.78,97.78,978.7300000000001,1005.9100000000001,-2.1269999999999953,-0.0006534813196237277,0.0,,0.0,1357,1326878.26,70,27.18,1000,0.0,0.0,2037-08-12,13.52498288843258,,False,False,False,False,False,False,False,97.873,97.78,97.78,0.0,,0.0
2024-02-05,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.745,97.749,97.4,97.603,97.573,97.573,976.03,1004.51,-2.3970000000000056,-0.002758677061089454,0.0,,0.0,6013,5867075.48,132,28.48,1000,0.0,0.0,2037-08-12,13.516769336071183,,False,False,False,False,False,False,False,97.603,97.573,97.573,0.0,,0.0
2024-02-06,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.603,97.75,97.43,97.741,97.563,97.563,977.41,1006.3199999999999,-2.2590000000000003,0.001413890966466269,0.0,,0.0,8138,7939685.44,110,28.91,1000,0.0,0.0,2037-08-12,13.514031485284052,,False,False,False,False,False,False,False,97.741,97.563,97.563,0.0,,0.0
2024-02-07,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.434,97.72,97.433,97.463,97.524,97.524,974.6299999999999,1003.9799999999999,-2.537000000000006,-0.00284425164465274,0.0,,0.0,2894,2822349.46,133,29.35,1000,0.0,0.0,2037-08-12,13.51129363449692,,False,False,False,False,False,False,False,97.463,97.524,97.524,0.0,,0.0
2024-02-08,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.462,97.624,97.28,97.338,97.306,97.306,973.3799999999999,1003.1599999999999,-2.662000000000006,-0.0012825379887752009,0.0,,0.0,6472,6297634.85,174,29.78,1000,0.0,0.0,2037-08-12,13.508555783709788,,False,False,False,False,False,False,False,97.338,97.306,97.306,0.0,,0.0
2024-02-09,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.452,97.74,97.317,97.446,97.602,97.602,974.46,1004.6800000000001,-2.554000000000002,0.0011095358441719494,0.0,,0.0,5509,5376877.43,112,30.22,1000,0.0,0.0,2037-08-12,13.505817932922655,,False,False,False,False,False,False,False,97.446,97.602,97.602,0.0,,0.0
2024-02-12,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.669,97.669,97.251,97.499,97.452,97.452,974.9899999999999,1006.5199999999999,-2.5010000000000048,0.0005438909755146604,0.0,,0.0,942,917998.22,104,31.53,1000,0.0,0.0,2037-08-12,13.49760438056126,,False,False,False,False,False,False,False,97.499,97.452,97.452,0.0,,0.0
2024-02-13,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.593,97.67,97.364,97.6,97.556,97.556,976.0,1007.97,-2.4000000000000057,0.0010359080605955029,0.0,,0.0,1013,988239.2,97,31.97,1000,0.0,0.0,2037-08-12,13.494866529774127,,False,False,False,False,False,False,False,97.6,97.556,97.556,0.0,,0.0
2024-02-14,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.6,97.6,97.148,97.25,97.282,97.282,972.5,1004.9,-2.75,-0.0035860655737703917,0.0,,0.0,3836,3731727.41,158,32.4,1000,0.0,0.0,2037-08-12,13.492128678986996,,False,False,False,False,False,False,False,97.25,97.282,97.282,0.0,,0.0
2024-02-15,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.349,97.35,97.202,97.342,97.241,97.241,973.42,1006.25,-2.6580000000000013,0.0009460154241645036,0.0,,0.0,2433,2365868.3,103,32.83,1000,0.0,0.0,2037-08-12,13.489390828199863,,False,False,False,False,False,False,False,97.342,97.241,97.241,0.0,,0.0
