TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2025-11-18,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.166,86.2,85.75,86.141,86.107,86.107,861.41,880.15,-13.858999999999995,0.0009412038112945886,14.31,14.3,14.31,27616,23779294.51,1883,18.74,1000,9.0,44.88,2029-08-29,3.7782340862423,1159.0,False,False,False,False,False,False,False,86.141,86.107,86.107,14.31,14.3,14.31
2025-11-19,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.99,86.181,85.647,86.093,86.018,86.018,860.9300000000001,879.9200000000001,-13.906999999999996,-0.0005572259435112636,14.35,14.32,14.35,19788,17021261.71,2073,18.99,1000,9.0,44.88,2029-08-29,3.7754962354551678,1158.0,False,False,False,False,False,False,False,86.093,86.018,86.018,14.35,14.32,14.35
2025-11-20,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.094,86.226,85.957,86.226,86.167,86.167,862.26,881.49,-13.774000000000001,0.0015448410439873328,14.29,14.27,14.29,48545,41829877.86,1895,19.23,1000,9.0,44.88,2029-08-29,3.7727583846680357,1157.0,False,False,False,False,False,False,False,86.226,86.167,86.167,14.29,14.27,14.29
2025-11-21,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.226,86.35,86.053,86.1,86.216,86.216,861.0,880.48,-13.900000000000006,-0.00146127618119829,14.28,14.33,14.28,719504,620327200.24,1707,19.48,1000,9.0,44.88,2029-08-29,3.7700205338809036,1154.0,False,False,False,False,False,False,False,86.1,86.216,86.216,14.28,14.33,14.28
2025-11-24,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.334,86.465,86.022,86.031,86.121,86.121,860.3100000000001,880.5300000000001,-13.968999999999994,-0.0008013937282228545,14.32,14.36,14.32,230156,198212788.29,1980,20.22,1000,9.0,44.88,2029-08-29,3.761806981519507,1153.0,False,False,False,False,False,False,False,86.031,86.121,86.121,14.32,14.36,14.32
2025-11-25,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.198,86.428,86.0,86.236,86.144,86.144,862.36,882.83,-13.763999999999996,0.0023828619916077542,14.32,14.28,14.32,27631,23802313.21,1605,20.47,1000,9.0,44.88,2029-08-29,3.759069130732375,1152.0,False,False,False,False,False,False,False,86.236,86.144,86.144,14.32,14.28,14.32
2025-11-26,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.15,86.298,85.53,85.65,85.692,85.692,856.5,877.21,-14.349999999999994,-0.006795305904726545,14.51,14.53,14.51,127337,109118243.91,7093,20.71,1000,9.0,44.88,2029-08-29,3.756331279945243,1150.0,False,False,False,False,False,False,False,85.65,85.692,85.692,14.51,14.53,14.51
2025-11-27,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.835,86.005,85.431,85.562,85.622,85.622,855.6199999999999,876.5799999999999,-14.438000000000002,-0.0010274372446001934,14.54,14.57,14.54,174968,149810349.37,2964,20.96,1000,9.0,44.88,2029-08-29,3.753593429158111,1149.0,False,False,False,False,False,False,False,85.562,85.622,85.622,14.54,14.57,14.54
2025-11-28,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.649,85.75,85.135,85.644,85.538,85.538,856.44,877.6500000000001,-14.355999999999995,0.0009583693695800477,14.59,14.54,14.59,46571,39835821.43,2490,21.21,1000,9.0,44.88,2029-08-29,3.7508555783709787,1146.0,False,False,False,False,False,False,False,85.644,85.538,85.538,14.59,14.54,14.59
2025-12-01,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.644,86.223,85.0,85.375,85.232,85.232,853.75,875.7,-14.625,-0.003140908878613846,14.72,14.66,14.72,76558,65251968.38,3902,21.95,1000,9.0,44.88,2029-08-29,3.7426420260095825,1144.0,False,False,False,False,False,False,False,85.375,85.232,85.232,14.72,14.66,14.72
