TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,DURATION,VALUE
2023-12-05,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.35,11.81,11.81,3.164955509924709,1007.0,175671450.35
2023-12-06,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.43,11.78,11.78,3.162217659137577,1006.0,37310581.82
2023-12-07,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.3,11.83,11.83,3.159479808350445,1005.0,64165663.5
2023-12-08,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.33,11.83,11.83,3.156741957563313,1002.0,14897428.9
2023-12-11,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.088,11.94,11.94,3.1485284052019167,1000.0,154634433.65
2023-12-12,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.039,11.96,11.96,3.1457905544147846,999.0,2178537456.27
2023-12-13,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.005,11.98,11.98,3.143052703627652,998.0,899158705.92
2023-12-14,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.931,12.02,12.02,3.14031485284052,997.0,446367503.19
2023-12-15,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.039,11.98,11.98,3.137577002053388,994.0,75710159.48
2023-12-18,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.595,11.74,11.74,3.129363449691992,994.0,740775478.34
2023-12-19,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.789,11.66,11.66,3.1266255989048597,993.0,259940841.3
2023-12-20,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.084,11.53,11.53,3.1238877481177276,992.0,237856150.84
2023-12-21,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.032,11.56,11.56,3.1211498973305956,991.0,30401750.47
2023-12-22,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.077,11.54,11.54,3.1184120465434635,988.0,26618578.02
2023-12-25,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.116,11.53,11.53,3.1101984941820673,987.0,65116681.49
2023-12-26,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.972,11.6,11.6,3.1074606433949348,986.0,336557826.76
2023-12-27,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.795,11.68,11.68,3.1047227926078027,985.0,563902864.07
2023-12-28,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.841,11.66,11.66,3.10198494182067,984.0,66962372.71
2023-12-29,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.885,11.65,11.65,3.0992470910335386,979.0,95701630.74
2024-01-03,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.082,11.57,11.57,3.0855578370978782,978.0,22449586.29
2024-01-04,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.046,11.59,11.59,3.082819986310746,977.0,5225444.69
2024-01-05,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.024,11.61,11.61,3.080082135523614,974.0,4092300.38
2024-01-08,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.072,11.59,11.59,3.0718685831622174,973.0,12096386.36
2024-01-09,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.834,11.7,11.7,3.0691307323750854,972.0,340551740.58
2024-01-10,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.556,11.82,11.82,3.0663928815879533,971.0,85980489.36
2024-01-11,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.431,11.88,11.88,3.0636550308008212,970.0,20141429.61
2024-01-12,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.23,11.98,11.98,3.060917180013689,966.0,24930467.66
2024-01-15,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.393,11.91,11.91,3.052703627652293,966.0,164709457.14
2024-01-16,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.536,11.85,11.85,3.049965776865161,965.0,458957782.6
2024-01-17,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.842,11.72,11.72,3.047227926078029,964.0,180661455.5
2024-01-18,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.925,11.68,11.68,3.0444900752908968,963.0,160644921.56
2024-01-19,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.003,11.66,11.66,3.0417522245037647,960.0,48600133.61
2024-01-22,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.817,11.74,11.74,3.033538672142368,959.0,292133242.08
2024-01-23,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.914,11.7,11.7,3.030800821355236,958.0,191678278.39
2024-01-24,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.974,11.68,11.68,3.028062970568104,957.0,674749151.81
2024-01-25,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.01,11.66,11.66,3.025325119780972,956.0,31060663.17
2024-01-26,SU26207RMFS9,ОФЗ 26207,fixed,medium,92.086,11.64,11.64,3.02258726899384,953.0,58787638.37
2024-01-29,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.786,11.78,11.78,3.0143737166324436,952.0,1272785498.55
2024-01-30,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.542,11.89,11.89,3.0116358658453115,951.0,2820061236.63
2024-01-31,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.727,11.81,11.81,3.008898015058179,950.0,1132699743.77
2024-02-01,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.601,11.87,11.87,3.0061601642710474,949.0,676055884.87
2024-02-02,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.422,11.96,11.96,3.0034223134839153,945.0,225684993.55
2024-02-05,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.36,11.99,11.99,2.9952087611225187,944.0,627985877.05
2024-02-06,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.391,11.98,11.98,2.9924709103353866,985.0,1356946158.08
2024-02-07,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.357,12.0,12.0,2.9897330595482545,984.0,235139388.09
2024-02-08,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.333,12.01,12.01,2.9869952087611225,983.0,312874406.83
2024-02-09,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.309,12.03,12.03,2.9842573579739904,980.0,285979000.1
2024-02-12,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.152,12.11,12.11,2.976043805612594,979.0,113681333.62
2024-02-13,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.15,12.11,12.11,2.973305954825462,978.0,228702395.66
2024-02-14,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.103,12.13,12.13,2.97056810403833,977.0,468370957.74
2024-02-15,SU26207RMFS9,ОФЗ 26207,fixed,medium,91.044,12.16,12.16,2.967830253251198,976.0,343565952.31
2024-02-16,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.92,12.23,12.23,2.965092402464066,973.0,70362994.25
2024-02-19,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.767,12.3,12.3,2.9568788501026693,972.0,215578237.46
2024-02-20,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.706,12.33,12.33,2.954140999315537,971.0,207384999.39
2024-02-21,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.639,12.37,12.37,2.951403148528405,970.0,14933005.44
2024-02-22,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.627,12.39,12.39,2.948665297741273,966.0,149190098.05
2024-02-26,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.37,12.51,12.51,2.937713894592745,965.0,816802289.66
2024-02-27,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.372,12.51,12.51,2.9349760438056127,964.0,535631364.74
2024-02-28,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.451,12.48,12.48,2.9322381930184807,963.0,1009766247.43
2024-02-29,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.499,12.46,12.46,2.9295003422313486,962.0,1345113213.77
2024-03-01,SU26207RMFS9,ОФЗ 26207,fixed,medium,90.563,12.44,12.44,2.926762491444216,959.0,30475199.7
